0.6366438865661621,0.0010309912567626615,0.0010309912567626615,0.9826571201272872,0.9826571201272872
0.433696985244751,0.0009512709100663133,0.0009512709100663133,0.9554494828957836,0.9554494828957836
0.42500996589660645,0.0009877197637759591,0.0009877197637759591,0.986953062848051,0.986953062848051
0.3912351131439209,0.0009338790774550304,0.0009338790774550304,0.9863166268894192,0.9863166268894192
0.40767908096313477,0.001437374840416411,0.001437374840416411,0.6098647573587908,0.6098647573587908
0.9120991230010986,0.001437374840416411,0.001363361995947504,0.001363361995947504,0.6098647573587908,0.8216175359032502,0.8216175359032502
0.6104040145874023,0.0009680020592329972,0.0009680020592329972,0.9834526650755767,0.9834526650755767
0.41341304779052734,0.0008988292141418967,0.0008988292141418967,0.9871121718377088,0.9871121718377088
0.628835916519165,0.0018411395816018076,0.0018411395816018076,0.6173428798727129,0.6173428798727129
1.3298008441925049,0.0018411395816018076,0.001796011256598228,0.001796011256598228,0.6173428798727129,0.7245653817082388,0.7245653817082388
1.898892879486084,0.0018411395816018076,0.001796011256598228,0.0013786066307148361,0.0013786066307148361,0.6173428798727129,0.7245653817082388,0.7960565038257799,0.7960565038257799
1.0668749809265137,0.0015674835603636348,0.001341794578377847,0.001341794578377847,0.3473349244232299,0.7552532123960696,0.7552532123960696
1.5698070526123047,0.0015674835603636348,0.001341794578377847,0.0014226396075454769,0.0014226396075454769,0.3473349244232299,0.7552532123960696,0.7984108298999412,0.7984108298999412
0.44519805908203125,0.0010900262921784206,0.0010900262921784206,0.9454256165473349,0.9454256165473349
